Altitude (m),Vitesse du vent (m/s),Masse volumique (kg/m^3)
38549.06599793397,19.539796405604328,0.000466041125746012
39403.895665444434,19.586514424266788,0.00040995586970088264
40276.138912987895,19.633150874990967,0.0003596794146716804
41166.08187669609,19.679704112922742,0.00031473208878529733
42073.964540621266,19.72617004697817,0.0002746615073533529
43000.08221448399,19.772547434123585,0.00023903784807042573
43944.68432917446,19.818832682255646,0.00020745857426142107
44908.08054748364,19.8650251379295,0.00017954436606294882
45888.13543295115,19.911010494296885,0.0001549983091499314
46877.54923904408,19.956449322289657,0.00013362030553158412
47872.88017986342,20.00120234086884,0.00011508864947154145
48871.33590643015,20.045170599209452,9.908067706601888e-05
49870.12575737387,20.08826386636861,8.529501920231437e-05
50866.46793746855,20.130400075151403,0.03878914155331181
51859.59902072977,20.17158701119853,0.03512198575142986
52851.72038581967,20.211951941498448,0.03180473694706121
53842.53194884118,20.251514335782222,0.02880457272283974
54832.264996937476,20.290313402804887,0.02609022991270595
55820.224410265684,20.32835068649845,0.023635859674458654
56802.20640562195,20.365496482956516,0.021425180796877753
57774.66587874014,20.401654534330095,0.019439771039184987
58737.46740708873,20.43685882052149,0.017655386713902113
59690.57187872473,20.47114470716596,0.016050348295884174
60633.993226794526,20.504547312234767,0.01460535845245305
61567.74824451469,20.53709978965978,0.013303312171950155
62491.861198659986,20.56883363651867,0.01212903065157338
63406.28782842215,20.599776264604884,0.011069119508034814
64311.10132658202,20.629957453612803,0.010111545765305508
65206.27117669489,20.659401966697523,0.009245722306761229
66091.81140704826,20.688134673269754,0.00846218172737508
66967.74149572756,20.716179302256105,0.007752489966928392
67834.04154498968,20.743557113284236,0.0071091602686492615
68690.75507413689,20.770290244367736,0.0065254690512701295
69537.85132275056,20.796397444955087,0.0059954645076965695
70375.38573608827,20.821899142104897,0.0055137770756790985
71203.32926569041,20.846812240385795,0.005075655025843632
72021.66231998615,20.871153108011125,0.004676838443322462
72830.43300091289,20.894939313731527,0.004313481374872283
73629.6924366001,20.918187695134066,0.003982140273230496
74417.08811210189,20.940845518820307,0.0036806152189265704
75196.89288916066,20.9630498494428,0.0034045047869725284
75966.92483452056,20.984751096325073,0.003152186532295658
76727.88395815995,21.005981619264038,0.0029212175194552642
77478.47598423623,21.026717626261814,0.0027099802200102477
78219.8382187644,21.04700238614152,0.0025163392389267424
78951.79278858937,21.066841996867076,0.00233873399373711
79673.76633047592,21.086231699810693,0.0021758348914384822
80388.48069591913,21.105254153197315,0.002025752143631623
81091.83840239886,21.123809942737356,0.001888164771986795
81785.49563787412,21.141952852244916,0.001761630252812951
82469.69999128208,21.15969839428678,0.0016451297738880153
83144.31412968598,21.177051643247303,0.0015378078103968336
83809.40006276406,21.19402250965788,0.001438857439675528
84464.93603983615,21.210618412476528,0.001347560337766651
85110.95159165747,21.226847758330194,0.0
85747.40410986543,21.242716841478593,0.0
86374.33266277611,21.258233717532587,0.0
86991.74356698617,21.27340534085988,0.0
87599.63142074365,21.288238118144026,0.0
88198.00366825797,21.302738523124898,0.0
88786.84251772985,21.316912183282554,0.0
89366.14704036247,21.330764913470333,0.0
89935.92511471175,21.344302521229675,0.0
90496.21560366265,21.357531331406495,0.0
91046.95806006901,21.370455124799438,0.0
91588.22309617419,21.383080574211203,0.0
92119.9431094518,21.395410935386828,0.0
92642.15945194941,21.40745183012221,0.0
93154.88074283395,21.419207941811628,0.0
93658.07162483409,21.43068278791121,0.0
94151.78065207787,21.441881645907845,0.0
94635.95953726303,21.452807440984984,0.0
95110.64798630308,21.46346494709315,0.0
95575.82759086508,21.473857486384713,0.0
96031.49787550699,21.483988653012414,0.0
96477.66434853431,21.49386204424342,0.0
96914.34718146548,21.503481452717736,0.0
97341.5248403158,21.512849630329455,0.0
97759.2001961032,21.52196975282767,0.0
98167.40209864546,21.53084544611394,0.0
98566.0991380671,21.53947891492654,0.0
98955.27602100559,21.547872616744797,0.0
99334.98943015467,21.556030455388047,0.0
99705.19408512115,21.56395403914331,0.0
100065.92771110125,21.571646661826236,0.0
100417.16684625018,21.579110214917797,0.0
100758.89011379797,21.586346550796023,0.0
101091.15669878479,21.59335913753199,0.0
101413.92939352896,21.600149317120156,0.0
101727.19846730307,21.606718934070408,0.0
102030.99455344025,21.61307059719236,0.0
102325.31303073466,21.619206095229057,0.0
102610.15395923238,21.62512723873692,0.0
102885.50709321257,21.630835550280644,0.0
103151.38598705735,21.636332973245047,0.0
103407.80739015248,21.64162144277705,0.0
103654.70866781194,21.64670118994094,0.0
103892.14271453395,21.65157475844511,0.0
104120.09554928448,21.656243247278095,0.0
104338.58153909724,21.660708271461907,0.0
104547.57242823392,21.664970511311253,0.0
104747.1130654458,21.669032075544543,0.0
104937.17846298311,21.672893586941782,0.0
105117.76296478137,21.67655600334213,0.0
105288.88702297956,21.680020752080083,0.0
105450.54153391067,21.68328860239569,0.0
105602.71190730296,21.68636015650604,0.0
105745.38034784328,21.68923589697042,0.0
105878.5892943535,21.691917463860783,0.0
106002.33561497554,21.694405521999943,0.0
106116.64840181358,21.696701328898715,0.0
106221.46826127358,21.698804311538513,0.0
106316.81469788309,21.70071542894677,0.0
106402.70549139753,21.702435551278622,0.0
106479.10572783556,21.703964441154955,0.0
106546.05854020827,21.705303371456054,0.0
106603.51585392933,21.70645173897118,0.0
106651.5371985184,21.70741104027154,0.0
106690.03882419877,21.70817985839659,0.0
106719.1361567853,21.708760703234756,0.0
106738.74732413236,21.709152094643333,0.0
106748.88401029259,21.709354370161567,0.0
106749.54512723442,21.70936756194894,0.0
106740.76328460686,21.709192324256332,0.0
106722.52270048764,21.70882829558339,0.0
106694.7710711034,21.70827433492704,0.0
106657.60541248601,21.707532231574884,0.0
106610.89921643771,21.706599261269254,0.0
106554.785405959,21.705477830370558,0.0
106489.18247854616,21.704166011024682,0.0
106414.09132760856,21.702663469512313,0.0
106329.5392477531,21.7009703493098,0.0
106235.5318162404,21.699086308293612,0.0
106132.04344764724,21.697010327138187,0.0
106019.10914397147,21.694742549000587,0.0
105896.65789075568,21.692280934438433,0.0
105764.80973404087,21.689627231190954,0.0
105623.44872285146,21.68677838575425,0.0
105472.57688073814,21.68373365951114,0.0
105312.24347219802,21.68049321329616,0.0
105142.44185420964,21.67705602471861,0.0
104963.20163265802,21.67342174877073,0.0
104774.47537039593,21.669588420229775,0.0
104576.29052278865,21.665555533140527,0.0
104368.58483025339,21.661320694582464,0.0
104151.44863684475,21.65688456083673,0.0
103924.79284818936,21.65224406344728,0.0
103688.6650395412,21.647398861730732,0.0
103443.11673402414,21.642348640024714,0.0
103188.06198314764,21.637090189099034,0.0
102923.49011181481,21.631621772231387,0.0
102649.46165406611,21.625943058290076,0.0
102365.9629284963,21.620052114333916,0.0
102072.93017629813,21.613945886832802,0.0
101770.45722565986,21.607624530467884,0.0
101458.51578739937,21.601085583291084,0.0
101137.07541600429,21.594326452726396,0.0
100806.17522166856,21.58734592737836,0.0
100465.75841287989,21.58014069102376,0.0
100115.87170044705,21.572709528254965,0.0
99756.49916743208,21.56504981300601,0.0
99387.6139755873,21.557158590560846,0.0
99009.23098018579,21.54903370193774,0.0
98621.34535005689,21.54067247229579,0.0
98224.01730343513,21.532073537332423,0.0
97817.16721601225,21.52323240767821,0.0
97400.82082016859,21.514146764520547,0.0
96974.98270406388,21.504813725850397,0.0
96539.65443894174,21.495230233092133,0.0
96094.85027432721,21.48539339379804,0.0
95640.54370769858,21.475299294397907,0.0
95176.71215512976,21.46494397405806,0.0
94703.39659710042,21.454324763108346,0.0
94220.58589656092,21.443437698989637,0.0
93728.272007728,21.432278746448894,0.0
93226.40174525231,21.420842691858915,0.0
92715.0597298108,21.409127312023816,0.0
92194.17669316009,21.397126716505273,0.0
91663.79879035987,21.38483750006965,0.0
91123.91761383787,21.372254839487425,0.0
90574.53121433593,21.359373884933973,0.0
90015.62605573423,21.34618933016037,0.0
89447.18335088529,21.33269554697152,0.0
88869.25767532177,21.318888456751452,0.0
88281.79760846868,21.304761252024328,0.0
87684.78188380133,21.29030761032157,0.0
87078.24752903543,21.275522395993782,0.0
86462.21242701542,21.26039979200647,0.0
85836.61991122272,21.244931899014325,0.0
85201.5152584333,21.22911306831834,0.0
84556.89997965656,21.212936313230472,0.0013352244600203602
83902.73276735283,21.196393279827692,0.0014254906778633158
83239.03551940154,21.17947690314197,0.0015233102606548082
82565.77496930677,21.162178402252426,0.0016293998872012937
81883.00497953687,21.144490908314754,0.0017445362006221848
81190.67468061019,21.126404508916707,0.0018695947871846435
80488.79101785738,21.107910415924543,0.0020055333494867727
79777.3457735274,21.088999062748076,0.0021534140472797025
79056.36915465724,21.069661510046757,0.00231440381966875
78325.86127976887,21.0498876085983,0.0024898011887716136
77585.77993194386,21.029665603392036,0.002681056540658307
76836.15128850378,21.00898512194986,0.0028897608919235453
76076.97532533854,20.98783459026016,0.003117686771968062
75308.21269227378,20.96620079802467,0.003366816096148285
74529.89287875593,20.944071901442978,0.0036393294519685517
73742.02775547188,20.921434994247626,0.00393765712264336
72944.62132106163,20.898276332130422,0.004264506637892308
72137.66110989358,20.874581029427326,0.004622901157399037
71321.13837586623,20.85033359358107,0.005016210071003487
70495.01285206433,20.82551682114712,0.005448210354616258
69659.3253429858,20.800115134574977,0.005923075796219745
68814.0787086552,20.774110993356217,0.006445488835242239
67959.26527398825,20.74748562842631,0.007020691845616511
67094.92953945696,20.720220951218707,0.007654512031441491
66221.03250958677,20.69229523161185,0.008353536032816591
65337.52118448913,20.663685116849486,0.009125165162327517
64444.49844676163,20.634371130366954,0.00997755642340526
63541.94880851917,20.604328749182603,0.010919968832032225
62629.846345334314,20.573531710953272,0.011962817540280859
61708.193662209436,20.541953227510298,0.013117779285139
60776.994361070916,20.509564978031353,0.014397986564015612
59836.26944678556,20.476337573158727,0.015818194102536844
58886.064621249214,20.44224073413479,0.01739497239497373
57926.354520387016,20.40723970131665,0.019147117214288255
56957.16512863245,20.371299437298838,0.02109573824485253
55978.52899864316,20.33438290233297,0.023264639465988543
54990.449155406095,20.296449484828976,0.02568077111453591
53992.936363065615,20.257456152833434,0.02837458125988005
52986.025797549635,20.217357906167305,0.031380438063094755
51969.7898712568,20.17610812501918,0.0347370983102523
50944.22187978774,20.133653562803318,0.038488710386870975
49909.386364336126,20.089940104423533,8.47941855803551e-05
48865.34279868379,20.044909374322568,9.916978722957417e-05
47812.17919699289,19.998499803604076,0.00011614133303138094
46749.9915750809,19.95064537780615,0.0001362015635950857
45678.869633915834,19.901274506010417,0.00015994084960140915
44598.9027553834,19.85030970177053,0.00018806713115506902
43510.19714250043,19.79766776712827,0.0002214296012798091
42412.94173339568,19.743262462494425,0.00026104502772008985
41307.33959037159,19.687000680780166,0.0003081334974488045
40193.662563936785,19.62878454363833,0.00036415680722061124
39072.15038645733,19.568505396604845,0.0004308720927100626
37943.193367103115,19.506052684860506,0.0005103795764301735
36807.24034436233,19.44130859504384,0.0006051930845888289
35664.74419120327,19.374143966959664,0.0007183248204321695
34516.269260928035,19.304423434309154,0.000853369803659403
33362.58063144609,19.23201052415409,0.0010145963874627865
32204.61754234694,19.15676627911808,0.0012070570803849679
31043.498592726886,19.078549855418764,0.0014367059484873459
29880.518772005104,18.99721879298968,0.0017105240972470335
28717.255112580024,18.912637534353966,0.002036615262259856
27555.536457940936,18.824677730469116,0.0024243099463724244
26397.58448363468,18.73323257306326,0.0028841770414651537
25245.968408670276,18.63821943821502,0.003428016794919097
24103.639364463277,18.539590322519672,0.004068730935736921
22974.031833402812,18.43735145845924,0.004819991464038782
21861.123768545687,18.331584535890006,0.0056956814911112924
20769.484511204064,18.22247251297259,0.006709027670854438
19704.41180857271,18.110341806961564,0.007871233864902606
18671.44183476176,17.995644133441107,0.009190407001219984
17676.361640761606,17.87898775635403,0.010669851540502049
16724.333704962395,17.76106070982153,0.012307714314197367
15819.923896051012,17.642641332388504,0.014095951463172468
14966.73083122354,17.5245505297624,0.01602045750379251
14166.280923558399,17.40747176389975,0.018064232981948713
13418.148053969257,17.291902779110305,0.020209519582592785
12721.776515432633,17.178386148005355,0.022434712406481257
12075.25561687909,17.06728940168613,0.02471937848125769
11475.150663587265,16.958711142883498,0.29186846979494624
10917.733644997701,16.852644223732835,0.3129302540925435
10399.346952443942,16.749027039215186,0.3338789921294583
9916.367803101428,16.647729672582667,0.3546569489833666
9465.245642990805,16.54855455585649,0.37523076628278706
9042.21022483334,16.45116201421474,0.3956067273972044
8643.39145885501,16.35507838055848,0.41582850071877003
8264.335680604912,16.259554774695367,0.4360054999273295
7901.1028090445325,16.163815352741697,0.4562582268497054
7551.946270045824,16.06754336079113,0.47661234864583435
7215.367832235992,15.97042976437631,0.49709231366474266
6889.98654891178,15.8721405966676,0.5177271591394568
6574.898276010528,15.772432843859821,0.5385252533928997
6267.709210039116,15.670513778743363,0.5596060190516746
5968.729973513633,15.566403775677337,0.5809155411135583
5687.23345391918,15.463500464795263,0.6017201195021677
5421.999266460538,15.361770705494282,0.6220040914189884
5170.236666992307,15.26049496834157,0.6418900159706786
4930.470089221373,15.159351343720616,0.661419164898384
4701.153676556423,15.05790468430047,0.6806527802780153
4480.646074675024,14.955575548997546,0.6996748592737938
4267.564429440536,14.851790985303287,0.7185612350497266
4061.1482325475663,14.746188320884606,0.7373428165362478
3860.7086058501154,14.638375765597528,0.7560502724074362
3665.4102715384215,14.527803803891407,0.7747343119068946
3474.8072398528457,14.414056374232949,0.7934142829822519
3288.323676880449,14.296560421991238,0.812126356782279
3105.683108339086,14.174840306324471,0.8308805113828729
2926.617345468141,14.048344174851897,0.8496879809599327
2750.746412059292,13.91633431701924,0.8685742313288333
2577.584528644569,13.777839311338003,0.8875796587197524
2407.073502588086,13.632056400164005,0.9067004559739893
2238.9267273359,13.47780856314926,0.9259594751155126
2072.775414897129,13.313564314447161,0.9453917297146033
1907.2613385310397,13.136301174943325,0.9651549091071719
1745.6349332891405,12.947685117252783,0.9848525190345697
1600.9025224884972,12.763327478215635,1.0028321663187088
1477.0774932624772,12.591853929750469,1.018474868668952
1373.0918412571773,12.436359225799974,1.0317996176798658
1288.469764124602,12.30086724220117,1.0427716661955189
1223.2556892707944,12.190233697128837,1.0513068251579234
1176.7564270626754,12.107685609202376,1.0574352381653147
1148.6474876198918,12.056187977797993,1.061157193480431
1137.0218244418502,12.034519513918584,1.0627003954812742
1133.8511595260352,12.028571419881535,1.0631216620308324
1131.1095283478498,12.023414758496266,1.0634860601593352
1128.4597971998155,12.018419058156413,1.0638383622806442
1125.8501813560724,12.01348751110207,1.0641854448342825
1123.2596110217273,12.00858063645076,1.0645301063092487
1120.74448954314,12.003805832528238,1.0648648365161526
1118.2899094633758,11.999135619900477,1.0651916109265749
1115.6664729909971,11.994132785786409,1.0655409757872472
1113.1642684843391,11.989350165127336,1.0658743028675544
1110.694367364049,11.984618733059758,1.0662034289672027
1108.132988486439,11.979700936652337,1.066544852259551
1106.0021588746458,11.975601116821206,1.066828968073597
1106.0033689066768,11.975603447222428,1.0668288067115648
1106.0156904319301,11.97562717710817,1.066827163594175
1105.986337998882,11.975570647155019,1.0668310778453345
1105.9703882718459,11.97553992889099,1.0668332048040847
1105.9567425325513,11.975513647624233,1.0668350245203855
1105.9411530429497,11.975483622358377,1.0668371034477029
1105.9514004616067,11.975503358874482,1.0668357369086927
1105.9370687510818,11.975475755966142,1.066837648106739
1105.918058719486,11.975439142048447,1.0668401831852203
1105.924279132858,11.975451122829174,1.0668393536627332
1105.9028865657747,11.975409919552447,1.0668422064686836
1105.9125191187486,11.975428472485085,1.0668409219185624
1105.9095075186342,11.975422671961905,1.0668413235306482
1105.9106588829309,11.975424889560742,1.0668411699903864
1105.904551123269,11.975413125611569,1.0668419844913324
1105.9100583400577,11.975423732878317,1.066841250075818
1105.9181428356096,11.975439304060131,1.0668401719679204
1105.9206829639152,11.975444196463053,1.0668398332293372
1105.923175119795,11.97544899645798,1.0668395008882172
1105.9337835665792,11.975469428642631,1.0668380862013476
1105.9422761918977,11.975485785550832,1.066836953670693
1105.945267518051,11.975491546854485,1.0668365547638756
1105.9590104930103,11.975518015667557,1.0668347220781753
1105.9530645757914,11.975506563939158,1.0668355149918047
1105.9630250921473,11.975525747677647,1.0668341867144504
1105.9454761184752,11.97549194861898,1.0668365269460751
1105.947267076932,11.975495398002536,1.066836288113775
1105.95531647373,11.975510901060865,1.066835214691462
1105.9514972558245,11.975503545299157,1.06683572400076
1105.9628587784246,11.97552542736244,1.0668342088930816
1105.9725938597694,11.975544176753857,1.066832910680019
1105.983010978438,11.97556423954008,1.0668315215162292
1105.9875743892044,11.975573028353718,1.0668309129680056
1105.972871426493,11.975544711334244,1.06683287366538
1105.9827602189034,11.975563756593502,1.066831554955979
1105.9922712864354,11.975582074215184,1.0668302866192156
1105.994626428932,11.975586610023356,1.066829972552305
1105.9758827751502,11.975550511040806,1.066832472090008
1105.9719203682616,11.975542879640486,1.0668330004928255
1105.9750190488994,11.975548847548959,1.0668325872713382
1105.9812771193683,11.97556090023788,1.0668317527330373
1105.971677695401,11.975542412263634,1.0668330328542313
1105.9701415840536,11.975539453780904,1.066833237700904
1105.9836461739615,11.975565462884916,1.0668314368104637
1105.983368769288,11.97556492862183,1.0668314738034426
1105.9857477704063,11.975569510416552,1.0668311565545445
1105.9908736934885,11.975579382563078,1.066830472993417
1105.9908781424165,11.97557939113136,1.066830472400136
1105.989250502549,11.975576256423032,1.0668306894519881
1106.0056344969198,11.975607810516816,1.0668285045871937
1106.0043877055869,11.975605409325716,1.0668286708511616
1105.9983867788687,11.975593852123927,1.0668294710960078
1106.003350625746,11.975603412015191,1.066828809149391
1106.006116071716,11.97560873797932,1.0668284403675241
1106.0084954928607,11.97561332048873,1.066828123063516
1105.987776893191,11.975573418361554,1.066830885963335
1105.989234521985,11.975576225645678,1.0668306915830563
1106.005024251528,11.975606635247672,1.0668285859655395
1105.9943151948974,11.975586010613096,1.0668300140565026
1106.0079089198261,11.975612190813019,1.0668282012850423
1105.9945828439668,11.975586526082434,1.0668299783645194
1105.9877964351326,11.975573455997898,1.0668308833573434
1105.9895039554685,11.975576744554028,1.0668306556530924
1105.9877396570519,11.975573346647485,1.0668308909289146
1106.0020857220516,11.975600975936509,1.0668289778287536
1106.0018160901964,11.975600456652021,1.0668290137851146
1105.9881718540564,11.975574179027028,1.0668308332938155
1106.0083130067214,11.975612969040387,1.066828147398668
1106.0069590071216,11.975610361383447,1.0668283279591726
1106.000106065534,11.975597163309402,1.0668292418229761
1106.0051068579778,11.975606794339141,1.0668285749496818
1106.0044639073312,11.97560555608247,1.0668286606893926
1106.0055221915245,11.975607594228356,1.0668285195635085
1105.9976297430694,11.975592394142076,1.0668295720494574
1106.0079134535044,11.975612199544392,1.0668282006804608
1106.0153938848525,11.97562660599462,1.0668272031397088
1106.0003268364817,11.97559758849325,1.0668292123823835
1106.0042983870953,11.975605237307441,1.0668286827620945
1105.9877201560885,11.975573309090061,1.0668308935294417
1105.9978197412565,11.975592760061337,1.066829546712514
1105.9889226006344,11.97557562490878,1.0668307331789377
1105.9724947726354,11.975543985916687,1.0668329238936871
1105.979958789423,11.975558361214818,1.0668319285374643
1105.9821559265256,11.975562592765177,1.0668316355407002
1105.983853297308,11.975565861790717,1.0668314091897704
1105.9804696291685,11.975559345061368,1.0668318604149936
1105.996237273328,11.975589712369855,1.0668297577403358
1105.9925488252193,11.975582608732255,1.0668302496083937
1106.000151179731,11.97559725019506,1.0668292358068372
1105.9967381302267,11.975590676975852,1.0668296909492523
1105.9964586943388,11.97559013880715,1.0668297282130408
1105.9852062398568,11.975568467466326,1.0668312287697062
1106.0053726918995,11.97560730630766,1.0668285394998032
1106.000548611395,11.975598015610549,1.0668291828079093
1105.9852627916262,11.975568576381129,1.0668312212283122
1105.9795365156606,11.975557547940667,1.0668319848493195
1105.981367630884,11.975561074557426,1.0668317406629757
1105.9864528663456,11.975570868381592,1.0668310625273223
1105.969800681807,11.97553879721765,1.0668332831616054
1105.9503258215263,11.975501289127553,1.066835880216661
1105.9608835894614,11.975521623204495,1.0668344722928311
1105.9623188944533,11.975524387561894,1.0668342808888716
1105.9597642319277,11.975519467350603,1.0668346215638917
1105.948871278204,11.975498487687263,1.066836074186424
1105.956978336908,11.975514101778794,1.066834993074864
1105.9558024210855,11.975511836987037,1.0668351498882884
1105.944225541316,11.975489540005759,1.06683669371615
1105.9353723973036,11.975472488761083,1.06683787432337
1105.9397135218605,11.975480849827827,1.0668372954144048
1105.9271794799715,11.975456708998042,1.0668389668875085
1105.9075623918325,11.975418925522154,1.0668415829232116
1105.9148161467165,11.975432896688657,1.0668406155983832
1105.9133388828486,11.975430051397373,1.0668408125989055
1105.9081509038806,11.975420059035036,1.0668415044421267
1105.8981332322583,11.975400764258898,1.0668428403505477
1105.8934045359492,11.975391656379497,1.0668434709472852
1105.890175839886,11.975385437608352,1.0668439015112465
1105.9014738379046,11.975407198531762,1.0668423948632881
1105.8889003768563,11.975382980942042,1.0668440716011403
1105.9011489180848,11.975406572711133,1.06684243819304
1105.9154671244323,11.97543415050626,1.0668405287872615
1105.9037013454363,11.975411488878096,1.0668420978135957
1105.9055684478953,11.975415085050612,1.0668418488258542
1105.9009988429025,11.975406283654696,1.0668424582063483
1105.8885306371376,11.975382268786722,1.0668441209079365
1105.8994834572077,11.975403364902164,1.0668426602909564
