TIME_NANOSECONDS_TAI ,truth_pos_CON_ECEF_ECEF_M[1] ,truth_pos_CON_ECEF_ECEF_M[2] ,truth_pos_CON_ECEF_ECEF_M[3] ,truth_vel_CON_ECEF_ECEF_MpS[1] ,truth_vel_CON_ECEF_ECEF_MpS[2] ,truth_vel_CON_ECEF_ECEF_MpS[3] ,truth_quat_CON2ECEF[1] ,truth_quat_CON2ECEF[2] ,truth_quat_CON2ECEF[3] ,truth_quat_CON2ECEF[4]
139.00066018104553,-1398691.54565561,-5310195.61379839,3334094.2919071,-213.335564808676,-815.1949257112,524.818602339077,-0.462426352096197,-0.163398184299199,0.49355646958007,0.71823736572021
140.00066018104553,-1398904.845531,-5311010.39742318,3334618.75584715,-213.213482051023,-814.160497912814,524.143764553564,-0.463177342037332,-0.163624613997342,0.494470449519092,0.717072318548111
141.00067019462585,-1399118.00245561,-5311824.08707393,3335142.49832238,-213.120772117789,-813.158266260129,523.484119993889,-0.463151395143774,-0.163975601861269,0.49560343428814,0.716226237319578
142.00067019462585,-1399331.08583782,-5312636.86518829,3335665.64529885,-213.035283716727,-812.187021131129,522.858280932753,-0.462340065899264,-0.164529622501617,0.496785323621952,0.715804448815774
143.00068020820618,-1399543.95207445,-5313448.15615107,3336187.83442321,-212.476847008076,-809.488876183009,521.162457222109,-0.461555207178328,-0.165191064477337,0.497156208209695,0.715901114442954
144.00068020820618,-1399755.62316455,-5314254.49172403,3336706.89985559,-210.698056687577,-802.336335144777,516.649885039373,-0.46215498402868,-0.16541690130028,0.4951235064426,0.716870094732347
145.00068020820618,-1399965.32657165,-5315052.94586747,3337220.99516601,-208.697721884003,-794.300870119174,511.591708230821,-0.463126372589398,-0.165441553410634,0.492316988802207,0.718169226467567
146.0006902217865,-1400173.05487889,-5315843.40376048,3337730.04540521,-206.699819840615,-786.281500129881,506.528468949698,-0.464222137395696,-0.165685964489344,0.489121122474796,0.719587726224859
147.0006902217865,-1400378.77049946,-5316625.84348441,3338234.02588954,-204.704437694135,-778.26421107591,501.467988792556,-0.465648455368449,-0.165970636461985,0.485310638390915,0.721178790511437
148.00070023536682,-1400582.48836128,-5317400.26543566,3338732.95657206,-202.712814983519,-770.249159674737,496.417287365578,-0.467261606401467,-0.166205256975563,0.481053555563502,0.722931449149735
149.00070023536682,-1400784.21922159,-5318166.6827523,3339226.84437309,-200.72165627569,-762.242757895824,491.373037696992,-0.468922145653023,-0.166477874098137,0.476586659897118,0.724749814841814
150.00071024894714,-1400983.97490351,-5318925.11786991,3339715.69535818,-198.728975579425,-754.247301122854,486.329028945305,-0.470612553923866,-0.166817273702001,0.471943752287492,0.726611942982159
151.00071024894714,-1401181.7065323,-5319675.53743115,3340199.49787573,-196.737238185616,-746.263491611682,481.288292038768,-0.47239330811728,-0.167337739045521,0.467095984996859,0.728466872303306
152.00072026252747,-1401377.46090095,-5320417.99953712,3340678.28078889,-194.745906997438,-738.287917682639,476.248875293553,-0.474341290923579,-0.168037686779691,0.462007552921418,0.730282613961033
153.00072026252747,-1401571.21985375,-5321152.48817401,3341152.0184202,-192.754584543057,-730.319099709476,471.213055086479,-0.476480731500026,-0.168953233737791,0.456655133644906,0.732043035516214
154.0007302761078,-1401762.98178076,-5321879.00630051,3341620.73376239,-190.764321945228,-722.356121124207,466.179427935514,-0.478839618391753,-0.170098824290591,0.451028116501237,0.733725185291665
155.0007302761078,-1401952.7641251,-5322597.57938958,3342084.41645966,-188.785654777474,-714.407330929461,461.162460851373,-0.481233074639101,-0.170995316345475,0.445510742749279,0.735320003468381
156.00074005126953,-1402140.55359569,-5323308.17644653,3342543.08311204,-186.802237885433,-706.457628658069,456.141242658423,-0.48251118012363,-0.168695418280204,0.441915996633546,0.737180485770881
157.00074005126953,-1402326.36231738,-5324010.84025079,3342996.74435363,-184.816239112704,-698.510396039319,451.124244563767,-0.483967841701972,-0.166589004065062,0.438110914253991,0.738973652090831
158.00075006484985,-1402510.17583194,-5324705.54887639,3343445.3819016,-182.830119838574,-690.566336317362,446.112650261746,-0.485561088182259,-0.164607108059833,0.434064425326647,0.74075839787189
159.00075006484985,-1402692.02563843,-5325392.33700453,3343889.03413823,-180.851752813373,-682.631652550778,441.113819988145,-0.486661680121365,-0.161119566593225,0.430791438130413,0.742711000900983
160.00076007843018,-1402871.89075005,-5326071.18202817,3344327.6899023,-178.865564397974,-674.694804524748,436.109379014113,-0.487514675860522,-0.15686059535389,0.427794133700256,0.744792839178754
161.00076007843018,-1403049.7612055,-5326742.06950432,3344761.33862653,-176.879203713963,-666.761038486605,431.108154864069,-0.488401474733918,-0.152651855398887,0.424610768340976,0.746905017781428
162.00076007843018,-1403225.64843838,-5327405.04886719,3345189.98946644,-174.891361969589,-658.832623751334,426.109503662584,-0.489296838770787,-0.148489864442358,0.421282829282801,0.749039479015047
163.0007700920105,-1403399.55765443,-5328060.1571671,3345613.67974275,-172.903988065969,-650.906521058157,421.112311493055,-0.490185584746903,-0.144368392361422,0.417825649215605,0.751197434960707
164.0007700920105,-1403570.75,-5328705,3346032,-170.848953421291,-642.682195500852,415.945834621527,-0.490910699796597,-0.140017505528643,0.414325123146813,0.753482896017143
165.00078010559082,-1403740.75,-5329344,3346445.5,-168.861989996487,-634.768176027894,410.953993869423,-0.491800146702491,-0.136075940511278,0.410553892656095,0.755686082269388
166.00078010559082,-1403908.75,-5329975,3346853.75,-166.879885478158,-626.857408260763,405.965835202534,-0.492752925374978,-0.132053769817443,0.40676894583047,0.757822789809779
167.00079011917114,-1404074.875,-5330598.5,3347257.25,-164.89246906335,-618.946599982619,400.978611645206,-0.49370850037869,-0.128057536214906,0.402932542597042,0.759933253525889
